Datetime,CH4_ppm
2/14/17 16:21,1.85728
2/14/17 16:22,1.86326
2/14/17 16:23,1.85468
2/14/17 16:24,1.85269
2/14/17 16:25,1.84685
2/14/17 16:26,1.8507
2/14/17 16:27,1.86056
2/14/17 16:28,1.86535
2/14/17 16:29,1.85518
2/14/17 16:30,1.8708
2/14/17 16:31,1.8579
2/14/17 16:32,1.86184
2/14/17 16:33,1.85172
2/14/17 16:34,1.85013
2/14/17 16:35,1.86496
2/14/17 16:36,1.85024
2/14/17 16:37,1.85314
2/14/17 16:38,1.85623
2/14/17 16:39,1.85456
2/14/17 16:40,1.85466
2/14/17 16:41,1.86226
2/14/17 16:42,1.85708
2/14/17 16:43,1.84275
2/14/17 16:44,1.83641
2/14/17 16:45,1.84678
2/14/17 16:46,1.84389
2/14/17 16:47,1.8459
2/14/17 16:48,1.84166
2/14/17 16:49,1.83508
2/14/17 16:50,1.83895
2/14/17 16:51,1.84202
2/14/17 16:52,1.84426
2/14/17 16:53,1.83766
2/14/17 16:54,1.85108
2/14/17 16:55,1.8432
2/14/17 16:56,1.85574
2/14/17 16:57,1.8463
2/14/17 16:58,1.84823
2/14/17 16:59,1.84583
2/14/17 17:00,1.85178
2/14/17 17:01,1.85905
2/14/17 17:02,1.86094
2/14/17 17:03,1.85414
2/14/17 17:04,1.8574
2/14/17 17:05,1.85732
2/14/17 17:06,1.87585
2/14/17 17:07,1.85798
2/14/17 17:08,1.86067
2/14/17 17:09,1.87137
2/14/17 17:10,1.88088
2/14/17 17:11,1.87418
2/14/17 17:12,1.85489
2/14/17 17:13,1.84584
2/14/17 17:14,1.84675
2/14/17 17:15,1.85805
2/14/17 17:16,1.84655
2/14/17 17:17,1.85873
2/14/17 17:18,1.85527
2/14/17 17:19,1.8523
2/14/17 17:20,1.86191
2/14/17 17:21,1.85455
2/14/17 17:22,1.84783
2/14/17 17:23,1.85088
2/14/17 17:24,1.84756
2/14/17 17:25,1.8503
2/14/17 17:26,1.83244
2/14/17 17:27,1.8539
2/14/17 17:28,1.84338
2/14/17 17:29,1.85506
2/14/17 17:30,1.84524
2/14/17 17:31,1.85738
2/14/17 17:32,1.84614
2/14/17 17:33,1.8485
2/14/17 17:34,1.86645
2/14/17 17:35,1.87388
2/14/17 17:36,1.88462
2/14/17 17:37,1.88002
2/14/17 17:38,1.88335
2/14/17 17:39,1.88344
2/14/17 17:40,1.88025
2/14/17 17:41,1.84939
2/14/17 17:42,1.85926
2/14/17 17:43,1.86067
2/14/17 17:44,1.85614
2/14/17 17:45,1.86453
2/14/17 17:46,1.84287
2/14/17 17:47,1.86278
2/14/17 17:48,1.85736
2/14/17 17:49,1.85822
2/14/17 17:50,1.84948
2/14/17 17:51,1.85701
2/14/17 17:52,1.85528
2/14/17 17:53,1.86513
2/14/17 17:54,1.89247
2/14/17 17:55,1.87823
2/14/17 17:56,1.89436
2/14/17 17:57,1.90072
2/14/17 17:58,1.92637
2/14/17 17:59,1.92264
2/14/17 18:00,1.90736
2/14/17 18:01,1.88493
2/14/17 18:02,1.88188
2/14/17 18:03,1.91061
2/14/17 18:04,1.89605
2/14/17 18:05,1.90344
2/14/17 18:06,1.90914
2/14/17 18:07,1.90473
2/14/17 18:08,1.89591
2/14/17 18:09,1.89138
2/14/17 18:10,1.90634
2/14/17 18:11,1.89841
2/14/17 18:12,1.91562
2/14/17 18:13,1.88916
2/14/17 18:14,1.90533
2/14/17 18:15,1.89215
2/14/17 18:16,1.89091
2/14/17 18:17,1.90614
2/14/17 18:18,1.89393
2/14/17 18:19,1.87199
2/14/17 18:20,1.86824
2/14/17 18:21,1.88394
2/14/17 18:22,1.88291
2/14/17 18:23,1.89069
2/14/17 18:24,1.8796
2/14/17 18:25,1.88129
2/14/17 18:26,1.88843
2/14/17 18:27,1.89295
2/14/17 18:28,1.8859
2/14/17 18:29,1.89053
2/14/17 18:30,1.88861
2/14/17 18:31,1.88477
2/14/17 18:32,1.90636
2/14/17 18:33,1.93577
2/14/17 18:34,1.94613
2/14/17 18:35,1.91057
2/14/17 18:36,1.9274
2/14/17 18:37,1.93899
2/14/17 18:38,1.91693
2/14/17 18:39,1.90271
2/14/17 18:40,1.88942
2/14/17 18:41,1.88636
2/14/17 18:42,1.90354
2/14/17 18:43,1.91349
2/14/17 18:44,1.90761
2/14/17 18:45,1.89828
2/14/17 18:46,1.9022
2/14/17 18:47,1.92232
2/14/17 18:48,1.91595
2/14/17 18:49,1.93123
2/14/17 18:50,1.90528
2/14/17 18:51,1.92244
2/14/17 18:52,1.91268
2/14/17 18:53,1.91593
2/14/17 18:54,1.94223
2/14/17 18:55,1.93304
2/14/17 18:56,1.93345
2/14/17 18:57,2.00385
2/14/17 18:58,2.00135
2/14/17 18:59,1.99628
2/14/17 19:00,1.98101
2/14/17 19:01,1.9605
2/14/17 19:02,1.93718
2/14/17 19:03,1.91253
2/14/17 19:04,1.94722
2/14/17 19:05,1.93994
2/14/17 19:06,1.94383
2/14/17 19:07,1.94329
2/14/17 19:08,1.96788
2/14/17 19:09,2.01276
2/14/17 19:10,1.93626
2/14/17 19:11,1.91124
2/14/17 19:12,1.89675
2/14/17 19:13,1.91618
2/14/17 19:14,1.91105
2/14/17 19:15,1.91581
2/14/17 19:16,1.90475
2/14/17 19:17,1.93461
2/14/17 19:18,1.96176
2/14/17 19:19,2.01828
2/14/17 19:20,2.08019
2/14/17 19:21,2.08521
2/14/17 19:22,2.04268
2/14/17 19:23,2.00243
2/14/17 19:24,1.99391
2/14/17 19:25,1.99846
2/14/17 19:26,2.00128
2/14/17 19:27,2.01017
2/14/17 19:28,2.01756
2/14/17 19:29,1.98354
2/14/17 19:30,1.95845
2/14/17 19:31,1.95671
2/14/17 19:32,1.96267
2/14/17 19:33,1.96013
2/14/17 19:34,1.96846
2/14/17 19:35,1.97023
2/14/17 19:36,1.96579
2/14/17 19:37,1.96477
2/14/17 19:38,1.97258
2/14/17 19:39,1.95388
2/14/17 19:40,1.92574
2/14/17 19:41,1.91572
2/14/17 19:42,1.92513
2/14/17 19:43,1.94602
2/14/17 19:44,1.94279
2/14/17 19:45,1.94898
2/14/17 19:46,1.92715
2/14/17 19:47,1.89491
2/14/17 19:48,1.88377
2/14/17 19:49,1.88224
2/14/17 19:50,1.8893
2/14/17 19:51,1.90863
2/14/17 19:52,1.91357
2/14/17 19:53,1.88519
2/14/17 19:54,1.90649
2/14/17 19:55,1.92356
2/14/17 19:56,1.90498
2/14/17 19:57,1.9068
2/14/17 19:58,1.8923
2/14/17 19:59,1.90757
2/14/17 20:00,1.92026
2/14/17 20:01,1.93438
2/14/17 20:02,1.9368
2/14/17 20:03,1.94533
2/14/17 20:04,1.93392
2/14/17 20:05,1.92515
2/14/17 20:06,1.94082
2/14/17 20:07,1.9322
2/14/17 20:08,1.95847
2/14/17 20:09,1.97663
2/14/17 20:10,1.99547
2/14/17 20:11,2.05737
2/14/17 20:12,2.1127
2/14/17 20:13,2.10795
2/14/17 20:14,2.25661
2/14/17 20:15,2.33505
2/14/17 20:16,2.31018
2/14/17 20:17,2.25131
2/14/17 20:18,2.25482
2/14/17 20:19,2.28555
2/14/17 20:20,2.24808
2/14/17 20:21,2.28186
2/14/17 20:22,2.31658
2/14/17 20:23,2.28091
2/14/17 20:24,2.25802
2/14/17 20:25,2.29111
2/14/17 20:26,2.31691
2/14/17 20:27,2.23767
2/14/17 20:28,2.20746
2/14/17 20:29,2.19533
2/14/17 20:30,2.12637
2/14/17 20:31,2.03049
2/14/17 20:32,1.99034
2/14/17 20:33,2.00028
2/14/17 20:34,2.00517
2/14/17 20:35,2.01521
2/14/17 20:36,2.01352
2/14/17 20:37,2.00515
2/14/17 20:38,2.01087
2/14/17 20:39,2.00498
2/14/17 20:40,1.9981
2/14/17 20:41,2.00462
2/14/17 20:42,2.01176
2/14/17 20:43,2.02012
2/14/17 20:44,2.02006
2/14/17 20:45,2.00159
2/14/17 20:46,2.0064
2/14/17 20:47,1.99463
2/14/17 20:48,2.01377
2/14/17 20:49,2.00499
2/14/17 20:50,2.01793
2/14/17 20:51,2.03054
2/14/17 20:52,2.01541
2/14/17 20:53,2.02879
2/14/17 20:54,2.02511
2/14/17 20:55,2.02864
2/14/17 20:56,2.03678
2/14/17 20:57,2.02496
2/14/17 20:58,2.0105
2/14/17 20:59,2.00493
2/14/17 21:00,1.99657
2/14/17 21:01,2.00078
2/14/17 21:02,2.00241
2/14/17 21:03,2.02492
2/14/17 21:04,2.01606
2/14/17 21:05,1.99731
2/14/17 21:06,1.99227
2/14/17 21:07,2.01117
2/14/17 21:08,2.01651
2/14/17 21:09,2.05175
2/14/17 21:10,2.05524
2/14/17 21:11,2.08504
2/14/17 21:12,2.08197
2/14/17 21:13,2.10226
2/14/17 21:14,2.12448
2/14/17 21:15,2.15802
2/14/17 21:16,2.14951
2/14/17 21:17,2.16672
2/14/17 21:18,2.14197
2/14/17 21:19,2.12554
2/14/17 21:20,2.08977
2/14/17 21:21,2.08884
2/14/17 21:22,2.08137
2/14/17 21:23,2.07244
2/14/17 21:24,2.07592
2/14/17 21:25,2.09317
2/14/17 21:26,2.13165
2/14/17 21:27,2.15324
2/14/17 21:28,2.16821
2/14/17 21:29,2.11411
2/14/17 21:30,2.14284
2/14/17 21:31,2.19433
2/14/17 21:32,2.17544
2/14/17 21:33,2.1948
2/14/17 21:34,2.20463
2/14/17 21:35,2.22762
2/14/17 21:36,2.23881
2/14/17 21:37,2.24212
2/14/17 21:38,2.25113
2/14/17 21:39,2.27767
2/14/17 21:40,2.23071
2/14/17 21:41,2.25206
2/14/17 21:42,2.22558
2/14/17 21:43,2.19899
2/14/17 21:44,2.16712
2/14/17 21:45,2.21202
2/14/17 21:46,2.22563
2/14/17 21:47,2.21103
2/14/17 21:48,2.18981
2/14/17 21:49,2.18043
2/14/17 21:50,2.18322
2/14/17 21:51,2.17962
2/14/17 21:52,2.17001
2/14/17 21:53,2.17275
2/14/17 21:54,2.1929
2/14/17 21:55,2.18375
2/14/17 21:56,2.18168
2/14/17 21:57,2.1907
2/14/17 21:58,2.19661
2/14/17 21:59,2.1897
2/14/17 22:00,2.20163
2/14/17 22:01,2.20588
2/14/17 22:02,2.21422
2/14/17 22:03,2.22246
2/14/17 22:04,2.21623
2/14/17 22:05,2.20286
2/14/17 22:06,2.21347
2/14/17 22:07,2.20139
2/14/17 22:08,2.21419
2/14/17 22:09,2.2244
2/14/17 22:10,2.25736
2/14/17 22:11,2.30495
2/14/17 22:12,2.33989
2/14/17 22:13,2.39339
2/14/17 22:14,2.41616
2/14/17 22:15,2.42973
2/14/17 22:16,2.3679
2/14/17 22:17,2.31842
2/14/17 22:18,2.30829
2/14/17 22:19,2.28285
2/14/17 22:20,2.28286
2/14/17 22:21,2.27091
2/14/17 22:22,2.27474
2/14/17 22:23,2.28563
2/14/17 22:24,2.29576
2/14/17 22:25,2.29542
2/14/17 22:26,2.292
2/14/17 22:27,2.29942
2/14/17 22:28,2.32514
2/14/17 22:29,2.32124
2/14/17 22:30,2.3433
2/14/17 22:31,2.34482
2/14/17 22:32,2.32506
2/14/17 22:33,2.29803
2/14/17 22:34,2.29107
2/14/17 22:35,2.31939
2/14/17 22:36,2.33478
2/14/17 22:37,2.30931
2/14/17 22:38,2.31933
2/14/17 22:39,2.32613
2/14/17 22:40,2.33359
2/14/17 22:41,2.31804
2/14/17 22:42,2.32172
2/14/17 22:43,2.31602
2/14/17 22:44,2.30922
2/14/17 22:45,2.32689
2/14/17 22:46,2.34664
2/14/17 22:47,2.33052
2/14/17 22:48,2.32315
2/14/17 22:49,2.33098
2/14/17 22:50,2.3304
2/14/17 22:51,2.34023
2/14/17 22:52,2.32749
2/14/17 22:53,2.32729
2/14/17 22:54,2.33482
2/14/17 22:55,2.37666
2/14/17 22:56,2.33928
2/14/17 22:57,2.31768
2/14/17 22:58,2.29357
2/14/17 22:59,2.33599
2/14/17 23:00,2.34906
2/14/17 23:01,2.30297
2/14/17 23:02,2.28255
2/14/17 23:03,2.25583
2/14/17 23:04,2.31031
2/14/17 23:05,2.29153
2/14/17 23:06,2.29488
2/14/17 23:07,2.24841
2/14/17 23:08,2.26497
2/14/17 23:09,2.27839
2/14/17 23:10,2.3185
2/14/17 23:11,2.32088
2/14/17 23:12,2.34221
2/14/17 23:13,2.34872
2/14/17 23:14,2.342
2/14/17 23:15,2.32341
2/14/17 23:16,2.32326
2/14/17 23:17,2.31379
2/14/17 23:18,2.31094
2/14/17 23:19,2.30967
2/14/17 23:20,2.32092
2/14/17 23:21,2.35006
2/14/17 23:22,2.36455
2/14/17 23:23,2.35707
2/14/17 23:24,2.36022
2/14/17 23:25,2.38141
2/14/17 23:26,2.39487
2/14/17 23:27,2.39513
2/14/17 23:28,2.37466
2/14/17 23:29,2.3843
2/14/17 23:30,2.3833
2/14/17 23:31,2.40497
2/14/17 23:32,2.42292
2/14/17 23:33,2.39527
2/14/17 23:34,2.36599
2/14/17 23:35,2.41162
2/14/17 23:36,2.41255
2/14/17 23:37,2.42092
2/14/17 23:38,2.41647
2/14/17 23:39,2.41873
2/14/17 23:40,2.43761
2/14/17 23:41,2.39865
2/14/17 23:42,2.38208
2/14/17 23:43,2.36104
2/14/17 23:44,2.39903
2/14/17 23:45,2.43089
2/14/17 23:46,2.45721
2/14/17 23:47,2.46446
2/14/17 23:48,2.43391
2/14/17 23:49,2.42055
2/14/17 23:50,2.4417
2/14/17 23:51,2.41399
2/14/17 23:52,2.40973
2/14/17 23:53,2.3979
2/14/17 23:54,2.3906
2/14/17 23:55,2.38979
2/14/17 23:56,2.40216
2/14/17 23:57,2.38964
2/14/17 23:58,2.39064
2/14/17 23:59,2.45106
2/15/17 0:00,2.48029
2/15/17 0:01,2.44191
2/15/17 0:02,2.42914
2/15/17 0:03,2.41713
2/15/17 0:04,2.40276
2/15/17 0:05,2.4061
2/15/17 0:06,2.39533
2/15/17 0:07,2.41075
2/15/17 0:08,2.41819
2/15/17 0:09,2.40683
2/15/17 0:10,2.41068
2/15/17 0:11,2.41027
2/15/17 0:12,2.41784
2/15/17 0:13,2.42093
2/15/17 0:14,2.48424
2/15/17 0:15,2.68851
2/15/17 0:16,2.7594
2/15/17 0:17,2.83002
2/15/17 0:18,3.03291
2/15/17 0:19,2.95455
2/15/17 0:20,2.91172
2/15/17 0:21,2.95943
2/15/17 0:22,2.95903
2/15/17 0:23,2.96435
2/15/17 0:24,2.87011
2/15/17 0:25,2.89149
2/15/17 0:26,2.83955
2/15/17 0:27,2.77986
2/15/17 0:28,2.75603
2/15/17 0:29,2.69408
2/15/17 0:30,2.67313
2/15/17 0:31,2.66912
2/15/17 0:32,2.66269
2/15/17 0:33,2.65127
2/15/17 0:34,2.62889
2/15/17 0:35,2.62326
2/15/17 0:36,2.64305
2/15/17 0:37,2.67131
2/15/17 0:38,2.66151
2/15/17 0:39,2.65944
2/15/17 0:40,2.65214
2/15/17 0:41,2.68561
2/15/17 0:42,2.65141
2/15/17 0:43,2.65585
2/15/17 0:44,2.6768
2/15/17 0:45,2.67737
2/15/17 0:46,2.65316
2/15/17 0:47,2.6435
2/15/17 0:48,2.62919
2/15/17 0:49,2.62653
2/15/17 0:50,2.71567
2/15/17 0:51,2.79334
2/15/17 0:52,2.56914
2/15/17 0:53,2.5113
2/15/17 0:54,2.46799
2/15/17 0:55,2.42138
2/15/17 0:56,2.40304
2/15/17 0:57,2.43255
2/15/17 0:58,2.42536
2/15/17 0:59,2.41108
2/15/17 1:00,2.37891
2/15/17 1:01,2.37068
2/15/17 1:02,2.3804
2/15/17 1:03,2.37818
2/15/17 1:04,2.36315
2/15/17 1:05,2.344
2/15/17 1:06,2.28748
2/15/17 1:07,2.28208
2/15/17 1:08,2.29749
2/15/17 1:09,2.28829
2/15/17 1:10,2.29894
2/15/17 1:11,2.31069
2/15/17 1:12,2.32645
2/15/17 1:13,2.33493
2/15/17 1:14,2.33266
2/15/17 1:15,2.34503
2/15/17 1:16,2.36092
2/15/17 1:17,2.36279
2/15/17 1:18,2.36147
2/15/17 1:19,2.39221
2/15/17 1:20,2.40522
2/15/17 1:21,2.40747
2/15/17 1:22,2.41068
2/15/17 1:23,2.45569
2/15/17 1:24,2.53742
2/15/17 1:25,2.46611
2/15/17 1:26,2.42104
2/15/17 1:27,2.43661
2/15/17 1:28,2.44143
2/15/17 1:29,2.4471
2/15/17 1:30,2.46543
2/15/17 1:31,2.48036
2/15/17 1:32,2.48273
2/15/17 1:33,2.48064
2/15/17 1:34,2.46454
2/15/17 1:35,2.46345
2/15/17 1:36,2.48781
2/15/17 1:37,2.49991
2/15/17 1:38,2.50844
2/15/17 1:39,2.50385
2/15/17 1:40,2.52647
2/15/17 1:41,2.53246
2/15/17 1:42,2.54783
2/15/17 1:43,2.55076
2/15/17 1:44,2.53977
2/15/17 1:45,2.54234
2/15/17 1:46,2.55034
2/15/17 1:47,2.57414
2/15/17 1:48,2.57601
2/15/17 1:49,2.5377
2/15/17 1:50,2.50133
2/15/17 1:51,2.44718
2/15/17 1:52,2.40666
2/15/17 1:53,2.41538
2/15/17 1:54,2.409
2/15/17 1:55,2.41035
2/15/17 1:56,2.38333
2/15/17 1:57,2.37611
2/15/17 1:58,2.3904
2/15/17 1:59,2.38058
2/15/17 2:00,2.3673
2/15/17 2:01,2.38488
2/15/17 2:02,2.38264
2/15/17 2:03,2.39409
2/15/17 2:04,2.4141
2/15/17 2:05,2.39027
2/15/17 2:06,2.37519
2/15/17 2:07,2.38371
2/15/17 2:08,2.37418
2/15/17 2:09,2.36392
2/15/17 2:10,2.37014
2/15/17 2:11,2.36248
2/15/17 2:12,2.37465
2/15/17 2:13,2.35074
2/15/17 2:14,2.36951
2/15/17 2:15,2.3681
2/15/17 2:16,2.35865
2/15/17 2:17,2.36403
2/15/17 2:18,2.3624
2/15/17 2:19,2.36603
2/15/17 2:20,2.36048
2/15/17 2:21,2.36179
2/15/17 2:22,2.35799
2/15/17 2:23,2.35742
2/15/17 2:24,2.35551
2/15/17 2:25,2.3649
2/15/17 2:26,2.36762
2/15/17 2:27,2.37904
2/15/17 2:28,2.37706
2/15/17 2:29,2.35159
2/15/17 2:30,2.35869
2/15/17 2:31,2.35803
2/15/17 2:32,2.37369
2/15/17 2:33,2.39755
2/15/17 2:34,2.43617
2/15/17 2:35,2.41117
2/15/17 2:36,2.4044
2/15/17 2:37,2.40457
2/15/17 2:38,2.42495
2/15/17 2:39,2.41405
2/15/17 2:40,2.43732
2/15/17 2:41,2.42246
2/15/17 2:42,2.41992
2/15/17 2:43,2.42603
2/15/17 2:44,2.41972
2/15/17 2:45,2.4273
2/15/17 2:46,2.42506
2/15/17 2:47,2.42891
2/15/17 2:48,2.45464
2/15/17 2:49,2.53125
2/15/17 2:50,2.50275
2/15/17 2:51,2.50876
2/15/17 2:52,2.53171
2/15/17 2:53,2.52416
2/15/17 2:54,2.52974
2/15/17 2:55,2.54851
2/15/17 2:56,2.56806
2/15/17 2:57,2.56117
2/15/17 2:58,2.55671
2/15/17 2:59,2.55091
2/15/17 3:00,2.56385
2/15/17 3:01,2.53716
2/15/17 3:02,2.53891
2/15/17 3:03,2.54746
2/15/17 3:04,2.5588
2/15/17 3:05,2.554
2/15/17 3:06,2.58361
2/15/17 3:07,2.57798
2/15/17 3:08,2.57827
2/15/17 3:09,2.56368
2/15/17 3:10,2.55874
2/15/17 3:11,2.54648
2/15/17 3:12,2.5389
2/15/17 3:13,2.53635
2/15/17 3:14,2.52607
2/15/17 3:15,2.534
2/15/17 3:16,2.61125
2/15/17 3:17,2.5663
2/15/17 3:18,2.5692
2/15/17 3:19,2.57177
2/15/17 3:20,2.57994
2/15/17 3:21,2.59712
2/15/17 3:22,2.61051
2/15/17 3:23,2.59857
2/15/17 3:24,2.61278
2/15/17 3:25,2.6051
2/15/17 3:26,2.64081
2/15/17 3:27,2.64293
2/15/17 3:28,2.69495
2/15/17 3:29,2.69154
2/15/17 3:30,2.62631
2/15/17 3:31,2.61526
2/15/17 3:32,2.63565
2/15/17 3:33,2.64415
2/15/17 3:34,2.63023
2/15/17 3:35,2.63388
2/15/17 3:36,2.61861
2/15/17 3:37,2.63477
2/15/17 3:38,2.62083
2/15/17 3:39,2.64727
2/15/17 3:40,2.65772
2/15/17 3:41,2.66708
2/15/17 3:42,2.66202
2/15/17 3:43,2.64923
2/15/17 3:44,2.63713
2/15/17 3:45,2.63543
2/15/17 3:46,2.6527
2/15/17 3:47,2.64755
2/15/17 3:48,2.64221
2/15/17 3:49,2.66116
2/15/17 3:50,2.67937
2/15/17 3:51,2.66311
2/15/17 3:52,2.66423
2/15/17 3:53,2.67635
2/15/17 3:54,2.65051
2/15/17 3:55,2.64901
2/15/17 3:56,2.65685
2/15/17 3:57,2.65454
2/15/17 3:58,2.66711
2/15/17 3:59,2.64605
2/15/17 4:00,2.62581
2/15/17 4:01,2.63834
2/15/17 4:02,2.64149
2/15/17 4:03,2.66287
2/15/17 4:04,2.63311
2/15/17 4:05,2.5758
2/15/17 4:06,2.59023
2/15/17 4:07,2.57239
2/15/17 4:08,2.59661
2/15/17 4:09,2.59488
2/15/17 4:10,2.57188
2/15/17 4:11,2.56243
2/15/17 4:12,2.53853
2/15/17 4:13,2.53897
2/15/17 4:14,2.53691
2/15/17 4:15,2.53307
2/15/17 4:16,2.53515
2/15/17 4:17,2.56221
2/15/17 4:18,2.59856
2/15/17 4:19,2.60359
2/15/17 4:20,2.58698
2/15/17 4:21,2.61896
2/15/17 4:22,2.62151
2/15/17 4:23,2.64708
2/15/17 4:24,2.72284
2/15/17 4:25,2.82754
2/15/17 4:26,2.8454
2/15/17 4:27,2.83282
2/15/17 4:28,2.86471
2/15/17 4:29,2.82906
2/15/17 4:30,2.77181
2/15/17 4:31,2.77075
2/15/17 4:32,2.79808
2/15/17 4:33,2.84692
2/15/17 4:34,2.8709
2/15/17 4:35,2.89772
2/15/17 4:36,2.94699
2/15/17 4:37,2.99934
2/15/17 4:38,2.95982
2/15/17 4:39,2.98226
2/15/17 4:40,3.0371
2/15/17 4:41,2.93042
2/15/17 4:42,2.80193
2/15/17 4:43,2.76502
2/15/17 4:44,2.75028
2/15/17 4:45,2.753
2/15/17 4:46,2.77462
2/15/17 4:47,2.77665
2/15/17 4:48,2.78343
2/15/17 4:49,2.76042
2/15/17 4:50,2.76635
2/15/17 4:51,2.77203
2/15/17 4:52,2.76064
2/15/17 4:53,2.75383
2/15/17 4:54,2.75346
2/15/17 4:55,2.74091
2/15/17 4:56,2.74791
2/15/17 4:57,2.76498
2/15/17 4:58,2.74291
2/15/17 4:59,2.73697
2/15/17 5:00,2.72131
2/15/17 5:01,2.73673
2/15/17 5:02,2.73592
2/15/17 5:03,2.74414
2/15/17 5:04,2.76714
2/15/17 5:05,2.78768
2/15/17 5:06,2.81545
2/15/17 5:07,2.83166
2/15/17 5:08,2.85718
2/15/17 5:09,2.82939
2/15/17 5:10,2.80738
2/15/17 5:11,2.81005
2/15/17 5:12,2.80053
2/15/17 5:13,2.79387
2/15/17 5:14,2.81545
2/15/17 5:15,2.86911
2/15/17 5:16,2.89428
2/15/17 5:17,2.90374
2/15/17 5:18,2.85948
2/15/17 5:19,2.81743
2/15/17 5:20,2.81897
2/15/17 5:21,2.84717
2/15/17 5:22,2.84125
2/15/17 5:23,2.8547
2/15/17 5:24,2.87332
2/15/17 5:25,2.86931
2/15/17 5:26,2.85037
2/15/17 5:27,2.85542
2/15/17 5:28,2.82581
2/15/17 5:29,2.80278
2/15/17 5:30,2.78163
2/15/17 5:31,2.79172
2/15/17 5:32,2.74278
2/15/17 5:33,2.71504
2/15/17 5:34,2.70105
2/15/17 5:35,2.64204
2/15/17 5:36,2.63913
2/15/17 5:37,2.64265
2/15/17 5:38,2.68151
2/15/17 5:39,2.69865
2/15/17 5:40,2.69053
2/15/17 5:41,2.71053
2/15/17 5:42,2.7357
2/15/17 5:43,2.72635
2/15/17 5:44,2.70947
2/15/17 5:45,2.73409
2/15/17 5:46,2.74158
2/15/17 5:47,2.7376
2/15/17 5:48,2.73168
2/15/17 5:49,2.72283
2/15/17 5:50,2.74976
2/15/17 5:51,2.72809
2/15/17 5:52,2.73759
2/15/17 5:53,2.7294
2/15/17 5:54,2.75311
2/15/17 5:55,2.74934
2/15/17 5:56,2.74353
2/15/17 5:57,2.74409
2/15/17 5:58,2.71827
2/15/17 5:59,2.71998
2/15/17 6:00,2.74796
2/15/17 6:01,2.77322
2/15/17 6:02,2.83588
2/15/17 6:03,2.83643
2/15/17 6:04,2.90688
2/15/17 6:05,3.0527
2/15/17 6:06,3.05782
2/15/17 6:07,2.91628
2/15/17 6:08,2.95558
2/15/17 6:09,2.79764
2/15/17 6:10,2.81192
2/15/17 6:11,2.81991
2/15/17 6:12,2.83057
2/15/17 6:13,2.84525
2/15/17 6:14,2.87388
2/15/17 6:15,2.89629
2/15/17 6:16,2.91035
2/15/17 6:17,2.90629
2/15/17 6:18,2.9007
2/15/17 6:19,2.89582
2/15/17 6:20,2.8926
2/15/17 6:21,2.92894
2/15/17 6:22,2.92125
2/15/17 6:23,2.93513
2/15/17 6:24,2.95799
2/15/17 6:25,2.97202
2/15/17 6:26,2.95129
2/15/17 6:27,2.95158
2/15/17 6:28,2.96652
2/15/17 6:29,2.9559
2/15/17 6:30,2.94523
2/15/17 6:31,2.96376
2/15/17 6:32,2.94166
2/15/17 6:33,2.9406
2/15/17 6:34,2.95111
2/15/17 6:35,2.94055
2/15/17 6:36,2.93974
2/15/17 6:37,2.9312
2/15/17 6:38,2.9521
2/15/17 6:39,2.94781
2/15/17 6:40,2.95021
2/15/17 6:41,2.94987
2/15/17 6:42,2.9588
2/15/17 6:43,2.96538
2/15/17 6:44,2.96156
2/15/17 6:45,3.00174
2/15/17 6:46,3.0204
2/15/17 6:47,3.03128
2/15/17 6:48,2.98939
2/15/17 6:49,2.9825
2/15/17 6:50,2.98378
2/15/17 6:51,2.9815
2/15/17 6:52,2.96384
2/15/17 6:53,2.96177
2/15/17 6:54,2.96035
2/15/17 6:55,2.99632
2/15/17 6:56,2.97996
2/15/17 6:57,2.98481
2/15/17 6:58,2.98307
2/15/17 6:59,2.98
2/15/17 7:00,2.98801
2/15/17 7:01,3.01394
2/15/17 7:02,3.00258
2/15/17 7:03,3.0256
2/15/17 7:04,3.01246
2/15/17 7:05,3.01923
2/15/17 7:06,3.02685
2/15/17 7:07,3.05035
2/15/17 7:08,3.0816
2/15/17 7:09,3.07417
2/15/17 7:10,3.10011
2/15/17 7:11,3.0664
2/15/17 7:12,3.08207
2/15/17 7:13,3.09171
2/15/17 7:14,3.10901
2/15/17 7:15,3.07782
2/15/17 7:16,3.08299
2/15/17 7:17,3.09426
2/15/17 7:18,3.08838
2/15/17 7:19,3.10735
2/15/17 7:20,3.1503
2/15/17 7:21,3.16968
2/15/17 7:22,3.1519
2/15/17 7:23,3.1565
2/15/17 7:24,3.14439
2/15/17 7:25,3.18127
2/15/17 7:26,3.22413
2/15/17 7:27,3.2094
2/15/17 7:28,3.23956
2/15/17 7:29,3.23007
2/15/17 7:30,3.22762
2/15/17 7:31,3.19127
2/15/17 7:32,3.07699
2/15/17 7:33,3.04142
2/15/17 7:34,3.0795
2/15/17 7:35,3.06576
2/15/17 7:36,3.03582
2/15/17 7:37,3.05294
2/15/17 7:38,3.05429
2/15/17 7:39,3.04781
2/15/17 7:40,3.0128
2/15/17 7:41,3.00122
2/15/17 7:42,2.96969
2/15/17 7:43,2.96792
2/15/17 7:44,2.96797
2/15/17 7:45,3.00458
2/15/17 7:46,3.07158
2/15/17 7:47,3.07818
2/15/17 7:48,3.0689
2/15/17 7:49,3.02643
2/15/17 7:50,3.02654
2/15/17 7:51,3.00442
2/15/17 7:52,2.99607
2/15/17 7:53,2.94688
